X,Y,Z
-171.5389,133.011,503.5735
411.637,126.0653,-690.1146
-253.2483,139.5055,-104.7352
-342.4396,131.6433,551.6447
152.4705,146.7879,391.1487
305.7869,149.3323,124.2382
-715.9418,121.1597,99.06738
667.1494,117.98,585.1953
681.009,117.84,591.4711
-481.1227,118.724,313.547
150.25,116.26,-72.79009
186.26,116.26,-65.99001
150.25,116.26,-49.29007
-79.21764,112.79,662.9919
481.7544,167.5579,28.19114
-19.34862,118.1086,594.9087
-2.013763,122.5633,543.8178
480.2768,157.6859,27.08465
-459.791,167.4657,-564.259
-494.4648,165.4445,-470.5116
-441.1566,167.1695,-588.6655
-511.821,165.4426,-471.9157
478.2425,157.6363,25.00743
486.8413,148.91,-346.6606
485.1793,152.09,-353.6984
486.0876,152.09,-352.3789
484.2139,152.09,-352.3037
484.8734,152.09,-350.7529
482.3802,148.86,-350.3517
483.3528,148.86,-348.3215
483.9793,148.86,-349.1926
489.0501,148.86,-345.1858
488.6806,148.86,-344.2165
492.442,148.86,-340.7339
493.6622,152.08,-346.7463
492.3849,152.09,-345.0375
491.4554,148.86,-341.6271
492.7222,148.86,-341.4257
494.3527,136.3566,-356.8271
492.574,136.835,-352.9449
491.3267,129.49,-352.7527
490.6786,129.49,-352.1687
490.6671,129.49,-352.9328
504.1515,140.8,-366.3333
495.0291,141.02,-360.5723
488.8083,141.02,-353.5475
491.4811,141.01,-356.0172
684.7125,118.02,622.8701
660.0946,118.02,625.4671
679.468,117.9877,612.2939
-71.26642,114.166,523.3324
-47.79633,118.2631,518.7853
-28.80442,119.8372,539.3904
-420.8386,172.1419,-604.7496
-465.101,165.187,-474.4204
-410.6453,171.551,-591.6426
-481.5746,167.0902,-598.4216
727.3667,134.6795,7.338799
613.4207,118.1056,652.6799
-41.76946,123.3507,515.2617
-30.28141,120.2201,547.8931
-68.03302,118.0482,530.3393
-493.6583,121.7137,286.0689
-467.6256,169.3961,-471.6137
-485.1467,171.0902,-600.2131
-407.7319,175.9083,-593.7628
-418.2026,176.1711,-607.7137
647.4174,118.04,611.6345
600.4327,117.9804,612.9001
-461.4966,170.4142,-564.9384
-495.5855,168.4445,-469.1669
-439.5416,170.1861,-588.0688
-510.4754,168.4426,-470.796
484.1661,157.2126,22.93465
642.5385,129.908,572.9824
629.5694,129.908,586.3604
632.4831,125.8557,634.4285
694.6865,130.708,601.9025
-415.4076,175.5673,-597.7775
-485.2007,171.0902,-591.5444
-459.4589,168.759,-468.7766
-426.5661,176.1582,-609.9948
-536.4059,121.0076,273.2015
110.2375,130.8729,-353.4572
-351.7177,127.4384,574.1949
568.6432,118.5264,-502.3795
130.373,130.4056,412.8318
442.855,131.6633,-189.3758
-331.1901,125.9909,88.25916
340.9237,122.9077,-93.44092
302.3889,153.8771,394.41
222.3744,138.6402,-541.1364
-352.2866,126.8597,95.5271
147.5302,135.7988,-398.1479
171.9373,134.2466,-365.0612
357.2646,126.1554,-177.8628
133.4301,131.2332,-337.3894
-154.7274,121.5825,504.6112
168.4568,135.0781,-386.9133
224.9619,139.3614,-521.5533
-308.2368,128.5803,75.45068
-262.0094,130.8881,-81.85455
-360.6385,123.9447,560.158
201.1671,116.4199,84.54114
448.79,127.9399,-160.8407
133.7151,128.3978,442.9406
-164.6187,124.2069,526.5085
-765.83,115.7541,139.3474
-763.1779,115.6686,134.2054
225.85,136.3413,-558.5835
-128.0728,136.8542,-726.2777
578.443,116.693,-507.8947
-732.4905,114.2337,137.9714
-135.7421,124.3238,522.5588
144.6534,131.2157,423.776
-381.5654,121.2377,365.6184
121.8146,132.8561,388.7908
-343.748,123.8239,556.842
150.0184,138.4613,387.3375
415.7477,117.7653,-692.1348
-248.8428,131.2156,-106.054
-711.488,113.0272,97.09338
309.2144,140.9954,127.1737
111.376,131.5631,-372.8411
-167.9216,124.3992,505.1927
-669.8942,119.3478,363.5303
-476.0684,120.78,289.6382
-90.55363,116.7145,612.2477
655.7801,117.95,617.5028
-452.795,123.0976,305.2377
-603.9471,126.2284,262.3259
-666.9888,125.7167,324.4114
-605.4897,116.1633,386.8042
-657.6708,117.72,399.8486
-640.5308,118.07,373.6286
-678.6973,118.3869,383.5033
-527.3986,118.4471,308.5682
-488.3793,166.6237,-521.8293
-445.5437,166.149,-535.4427
-507.0692,165.8654,-503.7163
-505.6765,166.3993,-521.4166
608.6289,117.4818,664.2347
635.6846,119.1373,603.3498
675.0423,119.3289,593.587
682.8143,121.008,626.43
661.9929,121.008,621.9073
689.5466,130.551,564.8153
-573.1906,118.3011,354.6464
-73.569,114.8134,540.8555
-31.85027,121.3543,518.028
-46.44376,116.2112,543.2546
351.1562,165.6678,130.8155
348.9496,165.6678,130.761
599.8018,121.4241,613.3048
647.9608,121.436,612.4044
739.6573,121.4866,518.58
594.2624,127.6958,568.9053
753.9719,121.8346,485.6651
714.1426,118.4553,538.9393
585.4382,127.3873,571.4956
745.1647,119.4564,499.3819
646.8221,124.61,487.5975
563.03,126.6145,547.7262
733.8394,122.0416,515.8215
669.8967,121.8694,541.6357
762.6819,122.5146,499.5411
568.6419,126.6542,561.2805
616.5272,124.2521,487.8588
627.7372,124.1038,474.8755
600.1849,125.7281,560.8146
557.5502,128.9231,567.5712
698.1931,118.425,545.4464
758.1001,122.0809,492.0691
645.8968,123.7079,497.4629
704.1113,118.4967,526.0598
748.0461,120.0564,519.7099
694.3446,118.5227,530.8019
-489.8481,168.6158,-446.3873
-481.0926,166.0435,-446.0551
-472.6329,167.958,-462.271
-466.7598,170.5215,-583.8634
-468.027,165.2733,-439.1328
-479.176,170.4527,-578.0465
-465.7847,169.9013,-587.7211
-470.5618,170.7358,-557.462
-93.49495,116.8386,611.502
477.3923,157.8012,26.31139
687.8409,121.02,619.6483
656.9662,121.02,628.689
164.0203,141.9682,-339.4767
-67.81408,114.534,526.5712
-45.18982,119.499,515.014
-27.2035,119.3941,543.8384
651.2307,118.04,612.5612
599.2618,118.1349,616.6424
-550.4217,115.4221,353.3035
-474.1291,120.0535,305.3679
-426.8596,124.0217,308.6949
-432.2215,127.6615,265.0391
-487.7837,120.8524,294.5599
-625.9565,123.0551,267.1849
-549.0621,120.5813,287.2248
-455.9435,124.3561,392.7849
-587.8929,127.2854,221.14
-654.1178,115.938,391.4038
-620.0435,115.1561,392.0849
-590.6927,114.7135,377.4514
-504.0735,119.0035,353.1573
-574.4435,116.7561,402.0849
-435.7585,127.4436,278.0887
-415.6516,128.3926,265.8427
-605.9837,120.1524,303.2599
-599.8435,114.3561,399.8849
-486.1185,119.344,315.6548
-428.2245,121.0485,333.6693
-619.8702,121.6498,223.6431
-632.1561,116.3065,370.0005
-451.865,121.5485,368.08
-551.869,126.2152,225.0731
-666.8755,120.8211,345.4391
-637.0435,115.7561,400.8848
-514.6655,126.1032,255.8953
-505.2435,124.6561,396.9849
-538.9837,116.3524,320.4599
-420.787,127.7244,289.3304
-641.9431,124.9395,254.2173
-620.5522,121.5803,280.2475
633.3399,125.0794,488.9209
705.3877,118.7588,538.6114
681.1763,118.0762,614.2933
-609.2719,120.2373,285.2015
-556.6365,120.1693,288.4895
-593.0343,122.9845,265.203
-487.1768,165.9095,-496.8502
-513.2007,165.9358,-518.3618
-455.5465,167.1552,-540.8564
-548.1916,118.72,360.1763
-465.8005,167.316,-565.1505
-497.3428,165.4415,-465.1592
-435.1448,167.2277,-587.7788
-506.4665,165.4396,-469.0416
120.4409,142.0424,-387.3792
-593.3998,123.0195,259.8097
-554.1086,119.2833,293.185
-614.2341,119.6661,287.2688
-494.5238,118.291,331.275
-460.6534,169.8703,-601.7626
-455.2474,169.8629,-597.9792
-480.3578,168.5915,-482.2108
-455.3021,170.4667,-561.5615
-449.1458,169.8797,-604.9992
161.7441,141.8257,-340.1923
-34.90742,118.2954,546.7118
-39.49767,123.0772,519.873
-72.93486,118.3184,531.8882
-70.5078,118.5603,534.0347
-33.73205,118.038,549.73
-37.79188,123.9146,517.2375
-674.3019,117.36,396.6431
-620.8451,127.406,262.0597
-670.2706,130.7774,308.5805
-622.1208,115.8033,383.5987
-469.4261,122.7376,302.0321
-657.1619,117.71,370.423
-516.8973,121.6062,295.6553
-688.0675,121.1604,369.6647
-505.8288,171.4396,-469.1276
-497.2573,171.4415,-464.5215
-466.4937,173.309,-565.0167
-434.6353,173.2332,-588.0761
-427.2505,176.1621,-610.766
-458.8296,168.7109,-467.9611
-415.9133,175.5824,-598.676
-485.7701,171.0912,-590.6846
-475.8976,167.8416,-560.3916
613.72,117.7,650.3663
-9.316879,116.6798,596.0031
-62.49393,117.9379,611.1013
-82.59026,117.8673,606.2858
-13.52748,118.0367,579.827
-81.40914,117.8973,602.1032
479.887,155.5469,31.74668
118.3731,142.2449,-388.561
-60.45999,120.2563,547.6449
-51.59689,116.7209,525.933
-52.59922,118.7348,521.7471
-42.34155,122.5709,561.8734
-24.55136,124.3722,528.1845
768.9742,151.5859,-688.5037
779.5919,151.5859,-668.7319
774.2518,142.7502,-698.9241
754.1798,142.7502,-703.1663
484.4135,149.3443,-301.5272
-517.4846,165.8534,-477.7162
-430.6122,166.7671,-546.6125
-497.245,165.8825,-504.8773
-509.1745,171.4396,-468.2202
-437.4744,173.2043,-586.0873
-463.6522,173.3129,-567.0024
-498.1623,171.4415,-467.8678
-494.3677,119.014,332.6373
86.70512,116.471,-12.84004
278.9712,139.0895,-479.28
-91.95169,131.8407,228.2637
-20.72766,124.7555,-654.4648
-104.3853,113.0902,-367.7586
-220.7139,214.483,129.1234
119.5139,116.461,-60.43427
7.435997,119.111,-20.48495
-153.8378,153.424,211.0879
-80.47276,137.3888,198.0104
-75.6387,163.6529,149.9868
99.49664,116.4403,-28.14501
-151.2732,114.998,194.8294
-92.8294,131.3372,199.4722
-153.456,117.8155,209.7272
-212.7847,208.8602,129.5828
57.266,119.061,-9.784977
-343.5228,127.1798,630.202
59.61609,116.561,-28.28439
-220.8954,118.178,130.3123
-119.8483,164.0329,127.0512
-102.8844,139.1293,177.8606
-272.3432,128.6026,-76.737
-159.5193,152.6788,212.204
49.9859,116.471,-38.22498
-156.2266,141.4102,221.2821
99.13499,116.471,-85.36414
-376.1536,129.005,628.5359
94.61093,117.5041,-28.14501
-75.14719,132.5611,151.0913
-92.89736,131.3649,193.5931
-204.1191,144.5532,209.9732
-69.21679,158.7018,116.2816
200.4178,128.4199,498.2573
389.2498,128.3239,23.39941
-139.5767,157.3395,188.5138
-123.9199,159.9048,175.5553
102.9967,116.4402,-28.145
-218.6803,136.9602,187.7861
-720.672,115.3904,401.884
-30.67908,135.5527,183.5546
-212.8813,113.1101,129.925
-461.8334,114.2617,-105.4589
-86.31824,131.9234,167.4626
-151.6362,133.8976,191.843
-148.6411,112.1557,188.3185
139.795,116.521,-91.94403
7.583344,116.4244,-66.55653
-195.1781,111.3978,-7.57428
-138.6138,135.9486,179.7263
-126.0715,130.3915,183.79
-39.57849,122.7893,-436.2401
-23.89323,118.0216,620.2534
-252.9722,112.3081,163.7327
-198.7183,209.0479,113.8915
187.8255,119.451,-48.69185
-124.7038,118.1262,178.9026
65.93168,116.432,7.259182
-84.3277,171.5437,163.9244
-94.43747,130.9533,196.9616
-139.5836,116.2126,187.8023
-108.4958,164.475,158.6863
-120.5033,132.1188,158.9981
-563.7924,112.6494,167.3451
325.1826,110.976,-780.8631
-159.5088,115.8052,211.882
39.16497,116.461,-82.23596
-148.6333,153.3256,188.5688
281.7417,124.707,-623.9228
-109.7127,124.5744,166.3964
154.675,122.371,-100.064
102.825,120.254,-29.93103
-123.8608,132.6999,180.9442
-78.72882,168.0756,198.1051
-84.94029,130.5279,161.8702
176.5251,119.111,17.49597
-104.2303,110.9274,765.9882
-133.083,118.0005,176.2654
-118.2893,114.1098,128.6209
-109.1135,121.0365,155.388
-69.37646,135.1033,116.5872
-130.4887,113.0754,-356.4005
-143.1044,135.5697,191.9874
-155.555,124.1621,348.6246
-82.08732,141.965,173.3517
-133.0585,162.3345,176.713
-197.7275,114.5746,114.2121
51.425,116.471,-8.88398
-94.33116,167.1137,197.0855
60.41502,119.111,17.49603
-150.8615,153.7335,194.7839
-124.072,128.1684,125.3397
-91.8562,165.6723,227.8259
92.85601,116.461,8.175018
-221.9507,140.8892,194.2843
72.73896,122.935,-57.81602
-103.0431,159.0282,133.3071
-28.33801,131.1928,339.738
-77.71875,143.6977,110.5158
-84.54485,168.9452,166.5596
-114.451,132.6828,172.3605
-111.1605,117.5774,71.01293
-110.1239,164.7948,167.7113
267.3301,122.803,-632.838
11.10746,116.471,-70.21594
-416.4022,124.7985,445.8442
-93.19769,167.1732,194.0799
181.5712,116.4988,-75.17001
-205.5341,120.1909,446.5564
-79.51601,145.7529,145.1388
-161.7947,135.1141,205.8937
-91.70868,128.4562,194.3914
80.03098,117.524,-43.66503
-123.0256,119.1231,176.4252
-15.31917,124.1617,627.0582
-111.6754,165.6961,71.12443
-18.99475,123.2815,-664.4691
-124.6598,157.5432,178.5521
-84.72989,128.9064,231.0122
-169.8945,136.8089,205.2613
192.9859,122.411,-118.7652
395.7058,125.8365,-22.01782
-110.3252,129.7908,129.2911
10.76282,127.4097,-333.6262
-76.53774,127.1801,205.7237
74.98206,116.8297,-29.03487
-773.6672,115.2618,344.9116
-103.6889,119.7437,133.8579
-550.0607,118.6,377.9666
-487.7577,119.3033,333.0613
-592.0192,123.2378,264.1977
-610.5662,120.2503,284.5459
-557.1606,120.1308,289.842
-564.27,123.1416,263.2045
-69.28,118.1754,540.5873
-28.61295,124.6576,515.1334
-48.27387,119.0765,547.5221
-453.2783,166.9042,-595.8214
-477.6398,165.6286,-483.2697
-462.8039,166.8983,-599.8055
-451.0355,166.9097,-607.212
-453.4462,167.3658,-559.5054
-493.8701,119.116,331.4609
541.3741,138.1331,22.89672
540.0969,137.8767,19.36215
539.7596,137.8281,19.42119
539.5695,137.8796,24.41628
541.1851,138.0513,22.6144
539.4781,137.8496,18.48896
540.0482,137.8809,19.75412
541.4227,137.9955,23.50108
539.4192,137.8656,19.56386
541.4821,138.0749,22.22018
541.1291,138.0686,22.32017
541.1298,138.1173,22.03305
539.611,137.8739,19.378
538.7159,137.827,24.85009
539.3392,137.8797,24.80765
538.9498,137.8061,25.44361
541.6412,138.0394,21.76394
539.4797,137.8322,25.38625
538.7785,137.8539,24.56857
540.0482,137.8809,19.75412
539.6594,137.8649,18.99992
539.6093,138.095,22.18884
540.0189,137.8249,19.16685
540.1922,138.1109,22.40757
539.7917,137.8431,24.94516
540.0189,137.8249,19.16685
540.2384,138.1102,22.37915
-490.7636,169.8564,-492.6467
-460.5342,171.443,-542.545
-516.8744,169.8675,-514.2193
-38.08415,120.2185,520.2514
-34.67138,115.1664,546.0283
-73.94498,115.4421,532.8978
-382.244,121.2377,362.2572
143.1112,131.4398,420.7216
-136.6805,124.6623,525.8395
124.4469,133.4813,386.6841
-732.7868,114.5483,141.373
581.8307,116.3287,-507.509
225.723,135.3784,-561.8721
-126.0283,136.8901,-723.5251
-762.9498,116.3302,141.1168
-761.4559,115.5342,131.2432
131.267,128.2342,440.545
-167.7977,124.3904,525.2365
447.489,128.3062,-163.9921
204.5228,116.6684,83.88098
-357.2328,124.3155,560.0128
-170.2684,124.797,507.661
110.4271,131.3465,-369.5532
306.014,141.0623,128.4031
-711.7723,113.0157,100.5106
153.298,138.8657,386.4215
-346.3362,123.7748,554.5934
-249.7335,131.1707,-102.743
415.5251,117.7762,-688.713
338.2501,123.2499,-95.56055
-331.2506,125.7411,84.83984
446.2631,131.4756,-189.7031
131.7949,130.2049,415.9457
-354.8603,127.4733,575.5664
565.9573,118.6654,-500.2523
112.4193,130.8533,-350.8119
-304.9594,129.0964,76.31702
-260.6873,130.9436,-85.01794
166.0751,135.0946,-384.4465
223.5553,139.3173,-524.6802
-158.0952,121.8984,505.1738
136.8097,131.3763,-336.8277
-353.8835,127.3566,92.53357
222.7887,138.4783,-544.5364
359.8958,125.8759,-180.0439
146.9678,135.4511,-394.7832
172.0353,134.3978,-368.4855
299.7412,153.9067,392.2312
434.6146,149.2604,-285.179
502.2198,125.865,-380.965
502.3123,127.654,-375.5807
436.7122,149.2604,-283.3161
493.6946,127.654,-323.7152
756.2678,120.4107,-726.9911
495.0198,127.654,-330.1024
439.0076,149.2604,-281.7694
460.9014,149.2604,-302.3423
465.165,149.2604,-310.6815
-536.0999,120.8233,274.2119
163.9255,133.5665,-341.4415
700.4265,130.708,600.6173
647.4391,129.908,569.7293
637.3782,128.6134,632.6873
632.3912,129.908,581.1993
18.97376,1015.386,183.503
20.43464,1046.956,202.4612
20.54272,796.5816,439.1316
17.34393,779.8311,406.7684
651.4973,121.04,612.6259
599.3315,121.1409,616.8278
167.0085,133.7234,-341.4408
689.9905,130.55,568.0773
-432.9021,167.4033,-581.633
-485.7006,165.4245,-480.51
-453.1517,167.5011,-576.874
-458.7872,166.601,-607.7401
-71.51749,112.79,658.5349
142.54,116.26,-53.73006
193.97,116.26,-61.55002
142.54,116.26,-77.23008
-75.25,115.1371,541.3832
-32.13303,121.2843,519.7955
-47.01779,116.1857,541.5579
658.1229,117.95,621.3873
-16.08105,117.8615,594.886
-4.705124,122.1563,541.9932
689.9803,130.551,566.6701
702.0726,118.8103,537.5431
630.0401,125.3454,487.8372
690.6767,130.551,568.5995
-502.85,122.1159,280.7495
704.5347,118.7316,540.3831
632.4733,125.0285,490.6855
480.5081,157.6196,26.47872
120.5903,134.3774,-391.3394
109.4623,139.1558,-351.3047
566.6178,126.7769,-503.6707
-353.9131,135.3823,571.7628
444.6239,139.8308,-187.3749
128.1085,138.218,415.6029
-328.6255,134.0026,86.50537
341.623,131.3687,-94.7688
302.7264,162.2129,392.3505
359.4485,134.4641,-178.0536
173.8605,142.5925,-365.7593
145.733,144.0298,-396.4564
-350.6649,135.2647,94.77429
223.0101,147.0854,-542.5906
-155.4772,129.83,502.3185
133.7824,139.4047,-334.7547
225.4622,147.7945,-523.1255
166.3459,143.3906,-387.45
-259.7755,139.1846,-81.9895
-308.9852,136.8081,77.81372
-360.4122,132.5045,560.8777
201.918,124.897,85.73071
-164.4778,132.5196,524.3361
132.9911,136.8383,441.5006
450.3387,136.3462,-161.7214
-761.7959,124.1045,133.3296
-767.0433,124.1427,140.7616
-127.4175,145.3851,-725.4803
227.2958,144.062,-562.068
-733.0682,122.8025,138.2576
580.2678,124.9168,-506.1976
123.104,141.0562,391.0126
-379.9324,129.5447,364.1461
144.8291,139.7769,423.0581
-137.5306,132.7261,522.3511
-250.9608,139.5139,-105.3511
413.7588,126.0689,-691.1682
150.7717,146.7441,389.4982
-342.8811,131.8729,553.9608
-713.803,121.2468,98.05249
307.6315,149.3161,125.7245
-169.2447,132.8235,504.1333
109.3045,139.8279,-371.7263
123.6016,134.2977,-390.6645
637.3368,121.04,595.7192
-480.2827,118.724,313.0014
755.1711,142.7502,-702.2175
485.5865,149.3443,-302.2392
775.5847,142.7502,-698.5981
778.2745,151.5859,-668.3477
770.1472,151.5859,-689.2157
583.449,119.961,629.6194
600.7277,119.3422,615.8693
650.399,119.339,611.2103
687.3067,118.02,622.7341
657.5004,118.02,625.6031
6.772572,1030.953,189.9738
6.238315,791.3884,424.9363
6.947806,1034.804,192.2871
5.847368,789.4401,421.2109
119.6101,134.2498,-390.8128
688.5922,130.551,566.9445
121.5808,134.0347,-389.5788
476.6252,157.9807,27.84708
-563.8051,123.0323,263.6476
600.0229,118.149,618.7065
653.2406,118.04,611.6666
-39.11379,120.6546,516.3359
-31.18301,116.3943,547.7327
-69.89487,115.3313,532.4903
-20.28931,118.8104,581.2093
-8.881088,121.8763,555.7098
-677.4963,117.963,386.3195
-529.7416,117.9531,310.5226
-602.6232,116.3033,387.9518
-666.9531,124.9431,327.4037
-600.9291,126.0283,262.9626
-449.9285,123.2376,306.3852
-654.8043,117.86,400.9962
-637.6643,118.21,374.7762
163.0873,133.5516,-340.6989
165.2804,133.6927,-339.9097
688.295,130.551,565.4594
162.6654,141.8421,-341.0086
-415.6831,176.9752,-601.126
-488.1667,172.3202,-589.8235
-458.6888,169.9327,-465.415
-427.4707,177.4075,-613.295
-87.12652,116.9854,607.7432
119.4505,142.385,-389.1398
351.5298,165.6678,131.1856
-480.2221,118.724,313.8893
-567.9785,123.9985,266.6987
-35.00801,120.816,537.3553
-47.28569,120.4349,524.9987
-77.09787,117.2582,523.2018
-485.797,126.1409,386.5656
-442.694,173.9002,-586.3186
-496.1725,172.1906,-472.6908
-458.4567,174.1741,-566.7869
-513.999,172.1886,-470.2064
-488.2534,119.303,332.696
-548.549,118.58,363.2432
-563.0214,122.9649,264.0011
630.7363,125.3847,486.481
702.7583,118.833,536.1811
-30.90565,122.0706,540.0496
-47.91715,121.1428,520.0225
-72.03501,117.2067,523.3672
-484.4533,169.1082,-561.7621
-482.5295,166.6058,-434.9421
-487.6111,168.8431,-564.6788
-571.6064,121.144,363.0809
-86.72003,112.79,659.5265
151,116.26,-41.06007
185.51,116.26,-74.22002
151,116.26,-64.56009
-454.2816,170.5072,-578.1976
-457.7379,169.6091,-606.3561
-487.3497,168.42,-479.8991
-431.8149,170.4363,-580.3351
-497.794,126.0094,285.4886
655.4377,121.04,585.0723
682.1495,117.89,596.195
19.42152,1013.477,184.261
17.80279,777.8177,406.3776
20.97991,1047.15,204.4815
21.21452,795.6909,440.9126
-509.8662,165.4396,-465.6633
-437.1964,167.2068,-583.4473
-463.7431,167.2404,-569.4786
-500.7186,165.4415,-468.5615
10.18065,782.5511,424.3467
10.9612,1030.682,198.8421
10.5716,784.4996,428.0722
10.78596,1026.831,196.5288
662.463,118.0956,636.0614
665.8491,118.03,580.5128
-375.8152,181.7199,45.54947
-381.837,187.407,45.81802
-380.7869,186.5199,42.01444
-371.3288,187.4779,41.36406
-375.6229,187.3346,43.57649
-379.1952,186.3968,48.94651
-376.4151,186.4702,46.39111
-372.3248,186.5251,45.33019
-378.9651,186.4547,46.10291
-376.7187,186.4234,48.64511
-376.8411,183.4607,44.75244
-380.783,183.3865,41.78698
-379.8155,183.3847,42.28678
-381.2329,183.38,41.92976
-377.7236,182.2564,51.1896
-371.5778,182.5171,40.53139
-376.6333,183.4743,44.15083
-381.0566,182.5949,51.40989
-380.2702,182.6011,51.42723
-375.6877,184.1405,49.88972
-372.8333,182.308,50.63799
-371.9958,182.4364,44.4634
-375.1072,182.3886,45.57211
-375.4172,182.3988,44.92488
-370.9535,184.8757,50.6681
-413.4544,166.8609,93.4872
-413.3176,168.7303,96.53207
-412.0808,166.8297,96.82106
-411.1375,166.9107,96.56715
-411.93,167.0568,95.69852
-406.0448,167.204,95.85203
-404.2063,168.5,97.36755
-404.5693,168.5492,97.05972
-406.8211,167.0933,96.29397
-406.9582,166.9093,97.19295
-407.7084,167.0719,96.27341
-406.8278,167.2531,95.49484
-413.8859,167.6889,92.26139
-419.389,169.6053,92.14803
-419.199,169.8028,91.18874
-420.3332,170.1151,91.52519
-420.2283,170.3028,90.60282
-424.1345,167.9005,94.48922
